premise,hypo,generated_hypo
<t> That kind of pawkiness is fitting in a dictionary edited and published in Edinburgh and which defines pawky as a Scots word meaning  drily or slyly humorous.  </t> <g> ( <pointer:0> frame :ARG2-of ( <pointer:1> reference-04 :ARG1 ( <pointer:2> discuss-01 :ARG1 ( <pointer:3> issue-02 :ARG0 ( <pointer:4> policy-01 :ARG2 ( <pointer:5> finance ) :mod ( <pointer:6> federal ) ) ) ) ) :domain ( <pointer:7> measure-02 :ARG1 ( <pointer:8> budget-01 ) :ARG1-of ( <pointer:9> unify-01 ) ) :ARG1-of ( <pointer:10> have-degree-91 :ARG2 ( <pointer:11> common ) :ARG3 ( <pointer:12> more ) ) :concession ( <pointer:13> reflect-01 :ARG1 ( <pointer:14> measure :wiki - :name ( <pointer:15> name :op1 <lit> NIPA </lit> ) ) :ARG2 ( <pointer:16> thing :manner-of ( <pointer:17> affect-01 :ARG0 ( <pointer:18> save-01 :ARG0 ( <pointer:19> government-organization :ARG0-of ( <pointer:20> govern-01 ) ) ) :ARG1 ( <pointer:21> saving :mod ( <pointer:22> nation ) :ARG2-of ( <pointer:23> available-02 :ARG1 ( <pointer:24> invest-01 ) ) ) ) ) ) )  </g> [EOS],An Edinburgh published dictionary defines pawky as slyly humorous.," A dictionary was edited in Edinburgh. , pawkiness is fittingin"
<t> My mom knows. </t> <g> ( <pointer:0> contrast-01 :ARG1 ( <pointer:1> island :mod ( <pointer:2> backwater :ARG1-of ( <pointer:3> forget-01 ) :ARG0-of ( <pointer:4> have-03 :ARG1 ( <pointer:5> connect-01 :ARG1 ( <pointer:6> ferry ) :ARG2 ( <pointer:7> island :mod ( <pointer:8> other ) ) :quant ( <pointer:9> few ) ) ) :mod ( <pointer:10> more-than :degree ( <pointer:11> little ) ) ) :time ( <pointer:12> today ) ) :ARG2 ( <pointer:13> advantage-01 :ARG1 ( <pointer:14> defend-01 :ARG1 <pointer:1> :ARG1-of ( <pointer:15> strong-02 ) :ARG1-of ( <pointer:16> natural-03 ) ) :ARG2 <pointer:1> :time ( <pointer:17> time :mod ( <pointer:18> ancient ) ) ) )  </g> [EOS],My mother has knowledge of this.," My mother knows. , when you're on a backwater island that"
"<t> As our consideration of Anselmo and his parents revealed, doing the task for the child severely reduces learning and self-regulation. </t> <g> ( <pointer:0> cause-01 :ARG0 ( <pointer:1> have-03 :polarity - :ARG0 ( <pointer:2> state :wiki <lit> South Carolina </lit> :name ( <pointer:3> name :op1 <lit> South </lit> :op2 <lit> Carolina </lit> ) ) :ARG1 ( <pointer:4> right-05 :ARG2 ( <pointer:5> referendum ) ) ) :ARG1 ( <pointer:6> and :op1 ( <pointer:7> cancel-01 :ARG0 ( <pointer:8> government-organization :wiki <lit> Supreme Court of the United States </lit> :name ( <pointer:9> name :op1 <lit> Supreme </lit> :op2 <lit> Court </lit> ) ) :ARG1 ( <pointer:10> vote-01 ) ) :op2 ( <pointer:11> uphold-01 :ARG0 <pointer:8> :ARG1 ( <pointer:12> ban-01 ) ) ) )  </g> [EOS]",Our consideration of Anselmo and his parents showed that by doing the task for the child makes the child have difficulty in reproducing the results on their own., Anselmo's parents had a discussion about the task.  explains that
<t> First Grade. </t> <g> ( <pointer:0> add-02 :ARG1 ( <pointer:1> unit :mod ( <pointer:2> another ) ) :ARG2 ( <pointer:3> dwelling :mod ( <pointer:4> communal ) ) :frequency ( <pointer:5> rate-entity-91 :ARG4 ( <pointer:6> create-01 :ARG0 ( <pointer:7> marry-01 ) :ARG1 ( <pointer:8> family :ARG1-of ( <pointer:9> new-01 ) ) ) ) )  </g> [EOS],First Grade.," First grade. , add-to the addition of another unit; it"
<t> And who told you that story? </t> <g> ( <pointer:0> and :op1 ( <pointer:1> go-on-15 :ARG1 ( <pointer:2> reverse-01 :ARG1 ( <pointer:3> role ) :ARG1-of ( <pointer:4> have-degree-91 :ARG2 ( <pointer:5> strange ) :ARG3 ( <pointer:6> most ) ) ) :time ( <pointer:7> now :mod ( <pointer:8> right ) ) ) :op2 ( <pointer:9> concern-02 :ARG0 <pointer:2> :ARG1 ( <pointer:10> democracy ) ) )  </g> [EOS],Where did you hear that story?, Who told you that story?  and: go on. I don't know
<t> I'm told I'm a lot like him. </t> <g> ( <pointer:0> add-02 :mode imperative :ARG0 ( <pointer:1> you ) :ARG1 ( <pointer:2> thing :poss ( <pointer:3> i ) ) :ARG2 ( <pointer:4> speculate-01 :ARG0 ( <pointer:5> sociologist ) ) )  </g> [EOS],I'm told we're very similar., I am told that i'm similar to him. ...what do you
"<t> The White House requested (1) the implementation of continuity of government measures, (2) fighter escorts for Air Force One, and (3) a fighter combat air patrol over Washington, D.C. </t> <g> ( <pointer:0> allow-01 :ARG0 ( <pointer:1> or :op1 ( <pointer:2> huge :polarity - :domain ( <pointer:3> and :op1 ( <pointer:4> collect-01 ) :op2 ( <pointer:5> building :mod ( <pointer:6> indeed ) ) ) ) :op2 ( <pointer:7> overbear-00 :polarity - :ARG1 <pointer:3> ) ) :ARG1 ( <pointer:8> and :op1 ( <pointer:9> relax-01 :ARG1 ( <pointer:10> person :ARG0-of ( <pointer:11> visit-01 ) ) ) :op2 ( <pointer:12> enjoy-01 :ARG0 <pointer:10> :ARG1 ( <pointer:13> art ) :ARG1-of ( <pointer:14> have-quant-91 :ARG3 ( <pointer:15> more ) :ARG4 ( <pointer:16> possible-01 :ARG1 ( <pointer:17> enjoy-01 :ARG0 <pointer:10> :ARG1 <pointer:13> :location ( <pointer:18> gallery :mod ( <pointer:19> such ) :example ( <pointer:20> or :op1 ( <pointer:21> museum :wiki <lit> Louvre </lit> :name ( <pointer:22> name :op1 <lit> Louvre </lit> ) ) :op2 ( <pointer:23> museum :wiki <lit> Rijksmuseum </lit> :name ( <pointer:24> name :op1 <lit> Rijksmuseum </lit> ) ) ) :mod ( <pointer:25> massive ) ) ) ) ) ) ) )  </g> [EOS]",The White House had a contingency plan in place.," The White House requested that there be a fighter combat air patrol over Washington, D."
<t> Each award involves a tuition/fee remission and a $1000 stipend. </t> <g> ( <pointer:0> achieve-01 :ARG1 ( <pointer:1> boost-01 :ARG1 ( <pointer:2> quotient :quant-of ( <pointer:3> intelligent-01 ) ) ) :manner ( <pointer:4> process-02 :ARG1 ( <pointer:5> replace-01 :ARG1 ( <pointer:6> fetus ) ) :subevent ( <pointer:7> switch-01 :ARG1 ( <pointer:8> embryo :source ( <pointer:9> mother :quant 2 :ARG1-of ( <pointer:10> select-01 :ARG1-of ( <pointer:11> care-04 ) ) ) ) :ARG2 ( <pointer:12> embryo :source ( <pointer:13> mother :quant 1 ) ) :ARG3 ( <pointer:14> embryo :source ( <pointer:15> mother :mod ( <pointer:16> another ) ) ) ) ) )  </g> [EOS],Every honor cancels some tuition and awards one thousand dollars. , Each award includes a tuition/fee remission and $1000 stipend. 
<t> The call ended abruptly. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> vote-01 :ARG0 ( <pointer:2> i ) :ARG1 ( <pointer:3> one :mod ( <pointer:4> last ) :mod ( <pointer:5> nation ) ) ) :snt2 ( <pointer:6> sure-02 :polarity - :ARG0 ( <pointer:7> i ) :ARG1 ( <pointer:8> truth-value :polarity-of ( <pointer:9> get-01 :ARG0 <pointer:7> :ARG1 ( <pointer:10> one :mod ( <pointer:11> last ) :ARG1-of ( <pointer:12> local-02 ) ) ) ) ) )  </g> [EOS],The call ended without warning. ," The call ended abruptly. , when the speaker was asked to vote on"
<t> Simply doing business with lean retailers in no way confers competitive success. </t> <g> ( <pointer:0> want-01 :ARG0 ( <pointer:1> one :ARG1-of ( <pointer:2> include-91 :ARG2 ( <pointer:3> you :mod ( <pointer:4> lady ) ) ) :mod ( <pointer:5> amr-unknown ) ) :ARG1 ( <pointer:6> go-01 :ARG1 <pointer:1> :ord ( <pointer:7> ordinal-entity :value 1 ) ) )  </g> [EOS],Working with lean retailers is no guarantee of success., Doing business with lean retailers does not mean success. ...or even the
"<t> Other extremists had, and have, followings of their own. </t> <g> ( <pointer:0> point-01 :ARG0 ( <pointer:1> example :mod ( <pointer:2> that ) ) :ARG1 ( <pointer:3> determine-01 :ARG0 ( <pointer:4> value-01 :ARG1 ( <pointer:5> prize ) ) :ARG1 ( <pointer:6> monetary-quantity :ARG1-of ( <pointer:7> expend-01 ) :ARG2-of ( <pointer:8> total-01 ) ) :ARG1-of ( <pointer:9> general-02 :ARG1-of ( <pointer:10> important-01 ) ) :ARG1-of ( <pointer:11> regardless-91 :ARG2 ( <pointer:12> talk-01 :ARG0 ( <pointer:13> we ) :ARG1 ( <pointer:14> or :op1 ( <pointer:15> campaign-01 :ARG1 ( <pointer:16> person :ARG0-of ( <pointer:17> have-org-role-91 :ARG2 ( <pointer:18> president ) ) ) ) :op2 ( <pointer:19> lottery :mod ( <pointer:20> state ) ) ) ) ) ) )  </g> [EOS]",There were other followings of extremists.," Extremists had their own followings. , and have a set of"
"<t> Oh well that was Rosemary, her mother was gone. </t> <g> ( <pointer:0> enable-01 :ARG0 ( <pointer:1> experience-01 :mod ( <pointer:2> such ) ) :ARG1 ( <pointer:3> work-01 :ARG0 <pointer:14> :ARG1 ( <pointer:4> build-01 :ARG0 <pointer:14> :ARG1 ( <pointer:5> envision-01 :ARG1 ( <pointer:6> meet-01 :ARG1 ( <pointer:7> need-01 :ARG0 ( <pointer:8> mission-01 ) ) ) :ARG1-of ( <pointer:9> share-01 :ARG0 <pointer:14> :ARG2 <pointer:14> ) ) ) :ARG3 ( <pointer:10> person :ARG0-of ( <pointer:11> manage-01 :ARG1 ( <pointer:12> business ) ) ) ) :ARG2 ( <pointer:13> person :ARG0-of ( <pointer:14> have-org-role-91 :ARG2 ( <pointer:15> officer :mod ( <pointer:16> chief ) :mod ( <pointer:17> executive ) ) ) ) :ARG1-of ( <pointer:18> have-degree-91 :ARG2 ( <pointer:19> good-02 :ARG1 <pointer:0> ) :ARG3 ( <pointer:20> more ) ) )  </g> [EOS]",Rosemary's mother was gone.," Rosemary's mother had left. , that was her...oh well"
<t> finding an interesting shell on the beach ( Looks like Mom's shiny necklace.  </t> <g> ( <pointer:0> think-01 :ARG0 ( <pointer:1> i ) :ARG1 ( <pointer:2> come-01 :ARG1 ( <pointer:3> they ) :ARG4 <pointer:1> :time ( <pointer:4> as-soon-as :op1 ( <pointer:5> get-01 :ARG0 <pointer:3> :ARG1 ( <pointer:6> you ) ) ) ) )  </g> [EOS],That shell looks like Mom's necklace.," I found a shiny shell on the beach. , think-out of"
<t> A manager at the Herndon Command Center asked FAA headquarters if they wanted to order a nationwide ground stop. </t> <g> ( <pointer:0> receive-01 :li 18 :ARG0 ( <pointer:1> carrier :mod ( <pointer:2> rural ) ) :ARG1 ( <pointer:3> average :consist-of ( <pointer:4> rate-entity-91 :ARG1 ( <pointer:5> monetary-quantity :quant 34 :unit ( <pointer:6> cent ) ) :ARG2 ( <pointer:7> distance-quantity :quant 1 :unit ( <pointer:8> mile ) ) ) ) :ARG3 ( <pointer:9> allowance :mod ( <pointer:10> vehicle :mod ( <pointer:11> motor ) ) ) :time ( <pointer:12> date-entity :year 1989 ) )  </g> [EOS],A manager in Herndon asked the FAA if they wanted a ground stop.  , A manager asked FAA headquarters if they wanted to order a nationwide ground stop. 
<t> W lists the  date of the earliest recorded use in English ...of the sense which the date precedes.  </t> <g> ( <pointer:0> and :op1 ( <pointer:1> possible-01 :ARG1 ( <pointer:2> see-01 :ARG0 ( <pointer:3> she ) :ARG1 ( <pointer:4> they :mod ( <pointer:5> all ) ) ) :source ( <pointer:6> spot :mod ( <pointer:7> that ) ) ) :op2 ( <pointer:8> possible-01 :ARG1 ( <pointer:9> see-01 :ARG0 <pointer:3> :ARG1 <pointer:4> :mod ( <pointer:10> as-well ) ) :condition ( <pointer:11> need-01 :ARG0 <pointer:3> :ARG1 <pointer:9> ) ) )  </g> [EOS],The date of the earliest recorded use in English is listed by W. , The date of the earliest recorded use in English is listed by W. 
"<t> So we quick think and I go, well grab a paper towel and wet it and throw a couple of ice cubes in and put it on his hand, get him up to his feet and haul him off to the emergency room. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> give-01 :ARG0 ( <pointer:2> site :ARG1-of ( <pointer:3> establish-01 :purpose ( <pointer:4> event :wiki - :name ( <pointer:5> name :op1 <lit> WorldAid </lit> :op2 <lit> Global </lit> :op3 <lit> Expo </lit> :op4 <lit> and </lit> :op5 <lit> Conference </lit> : op6 <lit> on </lit> : op7 <lit> Emergency </lit> : op8 <lit> Relief </lit> ) :time ( <pointer:6> date-entity :year 1996 ) :time ( <pointer:7> date-entity :season ( <pointer:8> fall ) :mod ( <pointer:9> year :mod ( <pointer:10> last ) ) ) ) ) ) :ARG1 ( <pointer:11> glimpse-01 :ARG0 ( <pointer:12> you ) :ARG1 ( <pointer:13> world :mod ( <pointer:14> crass :ARG1-of ( <pointer:15> frequent-02 ) ) :poss ( <pointer:16> business :mod ( <pointer:17> relieve-01 ) ) ) :mod ( <pointer:18> first-hand ) ) :time ( <pointer:19> meanwhile ) ) :snt2 ( <pointer:20> note-01 :mode imperative :ARG0 ( <pointer:21> you ) :ARG1 ( <pointer:22> list :ARG1-of ( <pointer:23> long-03 ) :consist-of ( <pointer:24> person :ARG0-of ( <pointer:25> exhibit-01 :mod ( <pointer:26> commerce ) ) :ARG1-of ( <pointer:27> attend-01 :ARG0 <pointer:24> ) ) ) ) ) "",</g> [EOS]","Quick, let's grab a paper towel, wash it it, then add some ice cubes to it so we can set it on his hand. Let's pick him up and get him to the emergency room."," I took him to the emergency room. , well grab a paper towel"
<t> I trust that this is a fillip of propaganda and not a serious query. </t> <g> ( <pointer:0> contrast-01 :ARG1 ( <pointer:1> suppose-02 :ARG1 ( <pointer:2> date-entity :dayperiod ( <pointer:3> afternoon ) :mod ( <pointer:4> last ) :time-of ( <pointer:5> be-located-at-91 :ARG1 ( <pointer:6> i ) :ARG2 ( <pointer:7> state :wiki <lit> Louisiana </lit> :name ( <pointer:8> name :op1 <lit> Louisiana </lit> ) ) ) ) :ARG2 ( <pointer:9> differ-02 :polarity - ) ) :ARG2 ( <pointer:10> and :op1 ( <pointer:11> and :op1 ( <pointer:12> small :domain ( <pointer:13> room :mod ( <pointer:14> hotel ) ) ) :op2 ( <pointer:15> claustrophobic :domain <pointer:13> ) ) :op2 ( <pointer:16> bore-02 :ARG1 <pointer:6> :ARG1-of ( <pointer:17> utter-02 ) ) ) )  </g> [EOS],I believe this is to get attention and not a real inquiry.," I trust that this is a fillip of propaganda. ,what i"
"<t> The cockpit voice recorder data indicate that a woman, most likely a flight attendant, was being held captive in the cockpit. </t> <g> ( <pointer:0> and :op2 ( <pointer:1> contrast-01 :ARG1 ( <pointer:2> have-03 :ARG0 ( <pointer:3> they ) :ARG1 ( <pointer:4> dress-01 ) :frequency ( <pointer:5> rate-entity-91 :ARG3 ( <pointer:6> once ) :ARG4 ( <pointer:7> while ) ) ) :ARG2 ( <pointer:8> craze-01 :ARG0 ( <pointer:9> sage ) :ARG1 ( <pointer:10> person :ARG0-of ( <pointer:11> make-01 :ARG1 <pointer:2> ) ) ) ) :mod ( <pointer:12> yeah :mode expressive ) )  </g> [EOS]",The cockpit voice recorder data said that a woman was being held captive.," The cockpit voice recorder showed that a woman was being held captive. ,"
"<t> Because my whole first year, I didn't work. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> greet-01 :ARG0 ( <pointer:2> they ) :ARG1 ( <pointer:3> she ) ) :op2 ( <pointer:4> smile-01 :ARG0 <pointer:3> :ARG2 <pointer:3> :mod ( <pointer:5> shy ) :direction ( <pointer:6> back ) ) )  </g> [EOS]",I did not have a job my first year.," I didn't work my first year. ...she smiled and said,"
"<t> I thought that was surely the first time I had ever seen such an obvious typographical error in, of all things, a simple title on a simple 78-rpm record. </t> <g> ( <pointer:0> include-91 :ARG1 ( <pointer:1> program :wiki - :name ( <pointer:2> name :op1 <lit> Indigenous </lit> :op2 <lit> Project </lit> ) :ARG1-of ( <pointer:3> new-01 ) :ARG1-of ( <pointer:4> run-01 :ARG0 ( <pointer:5> organization :wiki <lit> Oregon Law Center </lit> :name ( <pointer:6> name :op1 <lit> Oregon </lit> :op2 <lit> Law </lit> :op3 <lit> Center </lit> ) ) ) ) :ARG2 ( <pointer:7> place :quant ( <pointer:8> handful :mod ( <pointer:9> only ) ) :location ( <pointer:10> country :wiki <lit> United States </lit> :name ( <pointer:11> name :op1 <lit> United </lit> :op2 <lit> States </lit> ) ) :location-of ( <pointer:12> possible-01 :ARG1 ( <pointer:13> find-01 :ARG0 ( <pointer:14> person :ARG0-of ( <pointer:15> work-01 :ARG1 ( <pointer:16> farm ) ) :mod ( <pointer:17> indigenous ) :source ( <pointer:18> and :op1 ( <pointer:19> country :wiki <lit> Mexico </lit> :name ( <pointer:20> name :op1 <lit> Mexico </lit> ) ) :op2 ( <pointer:21> world-region :wiki <lit> Central America </lit> :name ( <pointer:22> name :op1 <lit> Central </lit> :op2 <lit> America </lit> ) ) ) ) :ARG1 ( <pointer:23> aid-01 :ARG1-of ( <pointer:24> legal-02 ) :ARG1-of ( <pointer:25> free-03 ) :mod ( <pointer:26> confidential ) ) ) ) ) )  </g> [EOS]",I thought it was the first time I'd seen such an error., I had never seen a mistake in the title. ...what?!
"<t> Gifts to the Chancellor's Circle will help pay travel costs to our city and campus for prospective faculty and their spouses, along with some relocation costs. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> wait-01 :ARG1 ( <pointer:2> i ) :ARG2 ( <pointer:3> movie ) :time ( <pointer:4> always ) ) :snt2 ( <pointer:5> have-03 :polarity - :ARG0 ( <pointer:6> i ) :ARG1 ( <pointer:7> time :purpose ( <pointer:8> read-01 :ARG0 <pointer:6> :ARG1 ( <pointer:9> book ) ) ) ) )  </g> [EOS]",Contributions made to the Chancellor's Circle are used to help with the costs of travel and relocation for prospective faculty and their family., Travel costs to our city and campus for prospective faculty will be paid by gifts. 
"<t> I mean I'm sure I have read I just can't even remember what, Dr. Zhivago, I read that. </t> <g> ( <pointer:0> guess-01 :ARG0 ( <pointer:1> i ) :ARG1 ( <pointer:2> possible-01 :ARG1 ( <pointer:3> over-01 :ARG1 ( <pointer:4> that ) ) ) :mod ( <pointer:5> still ) )  </g> [EOS]",I am pretty certain that I have read something about Dr. Zhivago.," I think that Dr. Zhivago is the book of which i have read,"
"<t> Boston Center TMU [Traffic Management Unit], we have a problem here. </t> <g> ( <pointer:0> have-concession-91 :ARG1 ( <pointer:1> characterize-01 :ARG0 ( <pointer:2> certainty :polarity - :mod ( <pointer:3> type :mod ( <pointer:4> this ) ) ) :ARG1 ( <pointer:5> thing :ARG2-of ( <pointer:6> result-01 :ARG1 ( <pointer:7> study-01 :ARG1 ( <pointer:8> epidemiology ) :ARG1-of ( <pointer:9> design-01 :ARG1-of ( <pointer:10> have-degree-91 :ARG2 ( <pointer:11> good-02 :ARG1 <pointer:9> ) :ARG3 ( <pointer:12> most ) ) ) :mod ( <pointer:13> even ) ) ) ) ) :ARG2 ( <pointer:14> report-01 :ARG0 ( <pointer:15> study-01 :ARG1-of ( <pointer:16> design-01 :ARG1-of ( <pointer:17> well-09 ) ) ) :ARG1 ( <pointer:18> have-degree-91 :ARG1 ( <pointer:19> bound-06 :ARG1 ( <pointer:20> certainty :polarity - ) :location ( <pointer:21> around :op1 ( <pointer:22> thing :ARG1-of ( <pointer:23> estimate-01 ) :ARG1-of ( <pointer:24> have-degree-91 :ARG2 ( <pointer:25> good-02 :ARG1 <pointer:22> ) :ARG3 ( <pointer:26> most ) ) ) ) ) :ARG2 ( <pointer:27> narrow-02 :ARG1 <pointer:19> ) :ARG3 ( <pointer:28> more ) :ARG4 ( <pointer:29> report-01 :ARG0 ( <pointer:30> study-01 :ARG1-of ( <pointer:31> have-degree-91 :ARG2 ( <pointer:32> quality ) :ARG3 ( <pointer:33> less ) ) ) :ARG1 <pointer:19> ) ) :ARG1-of ( <pointer:34> typical-02 ) ) )  </g> [EOS]",There is a serious issue here Boston Center TMU [Traffic Management Unit].," We have a problem here. , we are in the Boston Center TM"
