premise,hypo,generated_hypo
"<t> In recent decades, certain changes have taken place in the language that reflect voluntary choices of the words used to characterize people; these have focused largely on the conscious and conscientious substitution of neutral, sexless words like individual(s), person , and people for terms that normally denote only males. </t> <g> ( <pointer:0> be-located-at-91 :ARG1 ( <pointer:1> and :op1 ( <pointer:2> office :mod ( <pointer:3> information ) ) :op2 ( <pointer:4> center :mod ( <pointer:5> culture ) :beneficiary ( <pointer:6> child ) :domain ( <pointer:7> facility :wiki - :name ( <pointer:8> name :op1 <lit> The </lit> :op2 <lit> Ark </lit> ) ) ) ) :ARG2 ( <pointer:9> street :wiki - :name ( <pointer:10> name :op1 <lit> Eustace </lit> :op2 <lit> Street </lit> ) ) :mod ( <pointer:11> also ) )  </g> [EOS]","Over some years in the near past there have been a voluntary, deliberate change in word choices.", Some changes have taken place in the language that reflect voluntary choices of words used to characterize
<t> Recently a project' arose that should be interesting to you as a former student who struggled to clear the financial hurdle of education. </t> <g> ( <pointer:0> comprise-01 :ARG1 ( <pointer:1> castle ) :ARG2 ( <pointer:2> house :mod ( <pointer:3> tower ) :time ( <pointer:4> early :op1 ( <pointer:5> date-entity :century 17 ) ) :ARG1-of ( <pointer:6> restore-02 :instrument ( <pointer:7> oak :mod ( <pointer:8> country :wiki <lit> Republic of Ireland </lit> :name ( <pointer:9> name :op1 <lit> Ireland </lit> ) ) :source ( <pointer:10> park ) ) ) :ARG1-of ( <pointer:11> hold-01 :ARG3 ( <pointer:12> together ) :manner ( <pointer:13> nail :polarity - :quant 1 ) ) ) )  </g> [EOS],"A someone who attended school while meeting the challenges of trying to pay for your education, you might find this new project enticing.", A project arose that should be interesting to you as a former student. 
"<t> Representatives also came from organizations such as the Palestine Liberation Organization, Hamas, and Hezbollah. </t> <g> ( <pointer:0> sit-01 :ARG1 ( <pointer:1> he :ARG0-of ( <pointer:2> have-03 :ARG1 ( <pointer:3> eye :part-of <pointer:1> :direction ( <pointer:4> person :wiki - :name ( <pointer:5> name :op1 <lit> Jon </lit> ) ) ) ) ) :ARG2 ( <pointer:6> relative-position :op1 ( <pointer:7> they ) :quant ( <pointer:8> distance :ARG1-of ( <pointer:9> short-07 ) ) ) )  </g> [EOS]","The Palestine Liberation Organization, Hezbollah, and Hamas are examples of organizations that were represented."," Representatives from the Palestine Liberation Organization, Hamas and Hezbollah were there. ..."
"<t> He could attract, train, and use recruits for ever more ambitious attacks, rallying new adherents with each demonstration that his was the movement of the future. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> true-01 :ARG1 ( <pointer:2> that ) ) :snt2 ( <pointer:3> traffic ) :snt3 ( <pointer:4> yeah :mode expressive ) )  </g> [EOS]",He was able to bring in new people for bigger actions and rev up everyone with every new attack.," He could attract recruits for attacks. , rallying new adherents with each demonstration"
<t> Charles Delaney asks for further examples of onomatoplazia . Here are two which misled me for  </t> <g> ( <pointer:0> contrast-01 :ARG1 ( <pointer:1> possible-01 :ARG1 ( <pointer:2> stop-01 :polarity - :ARG0 ( <pointer:3> it ) :ARG1 ( <pointer:4> they ) :ARG1-of ( <pointer:5> complete-02 ) ) ) :ARG2 ( <pointer:6> slow-01 :ARG0 <pointer:3> :ARG1 <pointer:4> :time ( <pointer:7> date-entity :dayperiod ( <pointer:8> night ) :ord ( <pointer:9> ordinal-entity :value 1 ) ) ) )  </g> [EOS],Charles Delaney wanted more examples of onomatoplazia. , Charles Delaney asked for more examples of onomatoplazia. 
"<t> An understanding that, above anything else, success requires genuine effort, a willingness to set challenging goals. </t> <g> ( <pointer:0> rationalize-01 :ARG0 ( <pointer:1> i ) :ARG2 ( <pointer:2> get-03 :ARG1 ( <pointer:3> they ) :ARG2 ( <pointer:4> stoned :domain <pointer:3> ) :ord ( <pointer:5> ordinal-entity :value 1 ) :mod ( <pointer:6> at-least ) ) )  </g> [EOS]",You need to stretch yourself to achieve success," Success requires genuine effort. , a willingness to set challenging goals; it"
"<t> General David Wherley-the commander of the 113th Wing-reached out to the Secret Service after hearing secondhand reports that it wanted fighters airborne. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> and :op1 ( <pointer:2> good-02 :ARG1 ( <pointer:3> that ) ) :op2 ( <pointer:4> country :wiki <lit> Poland </lit> :name ( <pointer:5> name :op1 <lit> Poland </lit> ) ) :op3 ( <pointer:6> do-02 :ARG0 ( <pointer:7> i ) :ARG1 ( <pointer:8> some :ARG1-of ( <pointer:9> include-91 :ARG2 ( <pointer:10> that ) ) ) ) ) :snt2 ( <pointer:11> like-01 :ARG0 <pointer:7> :ARG1 ( <pointer:12> thing :ARG1-of ( <pointer:13> include-91 :ARG2 ( <pointer:14> thing :quant ( <pointer:15> few ) :ARG1-of ( <pointer:16> take-01 :ARG0 <pointer:7> :ARG2 ( <pointer:17> he ) :ARG1-of ( <pointer:18> possible-01 ) ) ) ) ) ) :snt3 ( <pointer:19> guess-01 :ARG0 ( <pointer:20> i ) :ARG1 ( <pointer:21> thing :domain ( <pointer:22> it ) :time ( <pointer:23> give-01 :ARG0 ( <pointer:24> they ) :ARG1 ( <pointer:25> information ) :ARG2 ( <pointer:26> you ) :manner ( <pointer:27> format :mod ( <pointer:28> novel ) ) :ARG1-of ( <pointer:29> actual-02 ) ) ) ) ) "",</g> [EOS]",Wherley was the commander of the 113th Wing., The commander of the 113th Wing was General David Wherley. 
"<t> Again, Jarrah pitched the nose of the aircraft up and down. </t> <g> ( <pointer:0> of-course :mod ( <pointer:1> oh :mode expressive ) )  </g> [EOS]",Jarrah pitched the aircraft nose up and down. ," Jarrah moved the aircraft. , of course!...and again.."
<t> YOU CAN HELP SUPPORT THESE AND OTHER NEEDED SERVICES HERE IN CENTRAL INDIANA. </t> <g> ( <pointer:0> bargain :domain ( <pointer:1> it ) :ARG1-of ( <pointer:2> cause-01 :ARG0 ( <pointer:3> monetary-quantity :quant 60 :unit ( <pointer:4> cent ) ) ) )  </g> [EOS],"In central Indiana, you can help support needed services.", You can support these services. ...what a bargain! ) cw
<t> Or do you feel like in general that's how high school is as opposed to college? </t> <g> ( <pointer:0> aim-01 :ARG0 ( <pointer:1> party ) :ARG1 ( <pointer:2> and :op1 ( <pointer:3> support-01 :ARG0 <pointer:1> :ARG1 ( <pointer:4> policy-01 :ARG2 ( <pointer:5> capitalism ) ) ) :op2 ( <pointer:6> continue-01 :ARG0 <pointer:1> :ARG1 ( <pointer:7> tie-01 :ARG1 <pointer:1> :ARG2 ( <pointer:8> and :op1 ( <pointer:9> country :wiki <lit> United Kingdom </lit> :name ( <pointer:10> name :op1 <lit> Britain </lit> ) ) :op2 ( <pointer:11> rest :part-of ( <pointer:12> organization :wiki <lit> Commonwealth of Nations </lit> :name ( <pointer:13> name :op1 <lit> Commonwealth </lit> ) ) ) ) :ARG1-of ( <pointer:14> close-13 ) ) ) ) :ARG1-of ( <pointer:15> broad-02 ) )  </g> [EOS],So do you think that is the difference between high school and college?, Do you think that's how high school is as opposed to college? 
"<t> General Wherley translated this in military terms to flying weapons free-that is, the decision to shoot rests in the cockpit, or in this case in the cockpit of the lead pilot. </t> <g> ( <pointer:0> become-01 :ARG1 ( <pointer:1> it ) :ARG2 ( <pointer:2> clear-06 :ARG1 ( <pointer:3> everything :topic <pointer:17> :mod ( <pointer:4> almost ) :ARG2-of ( <pointer:5> include-91 :ARG1 ( <pointer:6> and :op1 ( <pointer:7> data :ARG2-of ( <pointer:8> suspect-01 :ARG1-of ( <pointer:9> possible-01 :polarity - ) ) ) :op2 ( <pointer:10> mistake-02 :ARG1 ( <pointer:11> procedure :mod ( <pointer:12> statistic ) ) :ARG0-of ( <pointer:13> flunk-01 :ARG1 ( <pointer:14> person :mod ( <pointer:15> sophomore ) ) ) :ARG1-of ( <pointer:16> mean-01 :ARG2 ( <pointer:17> understand-01 :polarity - :ARG0 ( <pointer:18> person :wiki <lit> Conrad Murray </lit> :name ( <pointer:19> name :op1 <lit> Murray </lit> ) :ARG1-of ( <pointer:20> decease-01 ) ) :ARG1 ( <pointer:21> mean-01 :ARG1 ( <pointer:22> coefficient :mod ( <pointer:23> correlate-01 ) ) ) :ARG1-of ( <pointer:24> clear-06 ) ) ) ) :op3 ( <pointer:25> suppress-01 :ARG1 ( <pointer:26> evidence-01 :ARG1-of ( <pointer:27> contrary-01 ) ) :ARG1-of ( <pointer:28> deliberate-01 ) ) :op4 ( <pointer:29> name-01 :ARG0 ( <pointer:30> you ) :ARG1 <pointer:3> ) ) ) ) ) :time ( <pointer:31> since :op1 ( <pointer:32> publish-01 :ARG1 ( <pointer:33> thing :wiki <lit> The Bell Curve </lit> :name ( <pointer:34> name :op1 <lit> Bell </lit> :op2 <lit> Curve </lit> ) ) ) ) )  </g> [EOS]","General Wherley described it in military lingo as flying weapons free, meaning that the decision to shoot rests with the lead pilot.", The decision to shoot rests in the cockpit of a lead pilot.  General W
<t> Bin Ladin reportedly showed particular interest in learning how to use truck bombs such as the one that had killed 241 U.S. </t> <g> ( <pointer:0> contrast-01 :ARG2 ( <pointer:1> and :op1 ( <pointer:2> take-01 :ARG0 ( <pointer:3> we ) :ARG1 ( <pointer:4> time :poss <pointer:3> ) ) :op2 ( <pointer:5> try-01 :ARG0 <pointer:3> :ARG1 ( <pointer:6> decide-01 :ARG0 <pointer:3> :time ( <pointer:7> by :op1 ( <pointer:8> date-entity :month 7 ) ) ) ) ) )  </g> [EOS],"Truck bombs, like the one used in the death of 241 Americans, were of particular interest to Bin Ladin."," Bin Ladin was interested in learning how to use truck bombs. ,"
<t> I look out the window and there he's booking across the yard heading for the house. </t> <g> ( <pointer:0> case-04 :ARG1-of ( <pointer:1> compare-01 ) )  </g> [EOS],I stare outside the window and I seem him dashing through the yard.," He was heading for the house.  I look out and there he is,"
"<t> A common human genetic heritage and basic regularities in children's physical and social environments yield certain universal, broad outlines of development. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> have-org-role-91 :ARG0 ( <pointer:2> he ) :ARG1 ( <pointer:3> jury :wiki - :name ( <pointer:4> name :op1 <lit> Jury </lit> :op2 <lit> of </lit> :op3 <lit> the </lit> :op4 <lit> Damned </lit> ) ) :ARG2 ( <pointer:5> member :accompanier ( <pointer:6> and :op1 ( <pointer:7> person :wiki - :name ( <pointer:8> name :op1 <lit> Bluebeard </lit> ) ) :op2 ( <pointer:9> person :wiki - :name ( <pointer:10> name :op1 <lit> Grim </lit> :op2 <lit> Reaper </lit> ) ) ) ) :time ( <pointer:11> episode :mod ( <pointer:12> various ) ) ) :op2 ( <pointer:13> partake-01 :ARG0 <pointer:2> :ARG1 ( <pointer:14> bludgeon-01 :ARG1 ( <pointer:15> snake ) ) :subevent-of ( <pointer:16> scandal :ARG1-of ( <pointer:17> expose-01 :ARG0 ( <pointer:18> book :poss ( <pointer:19> person :wiki <lit> Bob Woodward </lit> :name ( <pointer:20> name :op1 <lit> Bob </lit> :op2 <lit> Woodward </lit> ) ) ) ) ) ) :op3 ( <pointer:21> use-01 :ARG1 ( <pointer:22> list-01 :ARG1 ( <pointer:23> person :ARG0-of ( <pointer:24> have-rel-role-91 :ARG1 <pointer:2> :ARG2 ( <pointer:25> enemy ) ) ) ) :ARG2 ( <pointer:26> purpose :mod ( <pointer:27> dastardly ) ) ) :op4 ( <pointer:28> say-01 :ARG1 ( <pointer:29> bind-03 :ARG1 ( <pointer:30> dog :wiki - :name ( <pointer:31> name :op1 <lit> Checkers </lit> ) :poss <pointer:2> :mod ( <pointer:32> even ) ) :ARG2 ( <pointer:33> hell ) ) ) )  </g> [EOS]",A common DNA leads to broad outlines of development for people., The broad outlines of development are based on a common human genetic heritage. 
"<t> I hope you join our family of patients, loved ones and professionals. </t> <g> ( <pointer:0> assert-02 :ARG0 ( <pointer:1> sultanate :ARG1-of ( <pointer:2> govern-01 :ARG0 ( <pointer:3> person :wiki <lit> Banda Aceh </lit> :name ( <pointer:4> name :op1 <lit> Banda </lit> :op2 <lit> Aceh </lit> ) :mod ( <pointer:5> great ) ) :instrument ( <pointer:6> diplomacy :ARG1-of ( <pointer:7> have-quant-91 :ARG3 ( <pointer:8> more ) :ARG4 ( <pointer:9> force-04 :mod ( <pointer:10> military ) ) ) ) ) ) :ARG1 ( <pointer:11> supremacy :poss <pointer:1> :topic ( <pointer:12> and :op1 ( <pointer:13> peninsula :wiki <lit> Malacca </lit> :name ( <pointer:14> name :op1 <lit> Malay </lit> ) :mod ( <pointer:15> whole ) :ARG2-of ( <pointer:16> except-01 :ARG1 ( <pointer:17> region :wiki <lit> Patani </lit> :name ( <pointer:18> name :op1 <lit> Patani </lit> ) :ARG1-of ( <pointer:19> hold-01 :ARG0 ( <pointer:20> country :wiki <lit> Thailand </lit> :name ( <pointer:21> name :op1 <lit> Thailand </lit> ) ) ) :ARG1-of ( <pointer:22> have-degree-91 :ARG2 ( <pointer:23> north ) :ARG3 ( <pointer:24> most ) ) ) ) ) :op2 ( <pointer:25> across :op1 ( <pointer:26> strait :wiki <lit> Strait of Malacca </lit> :name ( <pointer:27> name :op1 <lit> Melaka </lit> :op2 <lit> Straits </lit> ) ) :destination ( <pointer:28> coast :part-of ( <pointer:29> island :wiki <lit> Sumatra </lit> :name ( <pointer:30> name :op1 <lit> Sumatra </lit> ) ) :direction ( <pointer:31> east ) ) ) ) ) ) "",</g> [EOS]",I would be happy if you became part of our community.," I hope you join our family of patients, loved ones and professionals. "
"<t> When toddlers begin to speak, their main interest is in talking about what people do and the consequences of their behavior. </t> <g> ( <pointer:0> excite-01 :ARG0 ( <pointer:1> it ) :ARG1 ( <pointer:2> they :mod ( <pointer:3> both ) ) )  </g> [EOS]","When the children talk, they are interested in talking about the things people do.", Toddlers are interested in talking about what people do.  (exchange
"<t> Alternatively, an adept supplier who uses information for planning, production, and distribution may well share in the competitive advantages derived from better information on the true state of final customer demand. </t> <g> ( <pointer:0> cause-01 :ARG0 ( <pointer:1> and :op1 ( <pointer:2> trap-01 :ARG1 ( <pointer:3> weather :ARG1-of ( <pointer:4> cold-01 ) ) :ARG2 ( <pointer:5> along :op1 ( <pointer:6> ground ) ) :mod ( <pointer:7> just ) :mod ( <pointer:8> simple ) ) :op2 ( <pointer:9> possible-01 :polarity - :ARG1 ( <pointer:10> get-05 :ARG1 <pointer:3> :ARG2 ( <pointer:11> away ) ) ) ) )  </g> [EOS]",Suppliers who know their customers' demand tend to make the most profits.," An adept supplier can share in the competitive advantages. , an excelent"
"<t> W has illustrations (better than those in the Third Unabridged ); L has none, but it must be noted that other British dictionaries lack them also, so L need not have included them purely for competitive reasons in the main market it is intended to serve. </t> <g> ( <pointer:0> scary-03 :ARG0 ( <pointer:1> that ) :ARG1-of ( <pointer:2> real-04 ) :mod ( <pointer:3> yeah :mode expressive ) )  </g> [EOS]",L doesn't have any illustrations in it , L does not have any illustrations.  explains why it did this in the
<t>  From Fiber to Cloth to Finished Product </t> <g> ( <pointer:0> present-01 :ARG0 ( <pointer:1> exhibit-01 :mod 3 ) :ARG1 ( <pointer:2> emit-01 :ARG0 ( <pointer:3> sector :mod ( <pointer:4> all ) :ARG2-of ( <pointer:5> include-01 :ARG1 ( <pointer:6> power ) ) ) :ARG1 ( <pointer:7> and :op1 ( <pointer:8> small-molecule :wiki <lit> Nitrogen sulfide </lit> :name ( <pointer:9> name :op1 <lit> NOx </lit> ) ) :op2 ( <pointer:10> small-molecule :wiki <lit> Sulfur dioxide </lit> :name ( <pointer:11> name :op1 <lit> SO2 </lit> ) ) ) :mod ( <pointer:12> nation ) :ARG1-of ( <pointer:13> total-01 ) ) )  </g> [EOS],The finished product from the beginning.," From Fiber to Cloth .030128, the exhibit shows all"
"<t> They welcome the chance to belong, to become self- sufficient, to regain their self-esteem and confidence. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> problem :mod ( <pointer:2> only ) :domain ( <pointer:3> have-degree-91 :polarity - :ARG1 ( <pointer:4> it ) :ARG2 ( <pointer:5> large ) :ARG3 ( <pointer:6> enough ) ) ) :snt2 ( <pointer:7> hold-01 :ARG0 ( <pointer:8> it ) :ARG1 ( <pointer:9> person :quant ( <pointer:10> about :op1 40000 ) ) :mod ( <pointer:11> only ) :ARG1-of ( <pointer:12> think-01 :ARG0 ( <pointer:13> i ) ) ) :snt3 ( <pointer:14> squeeze-01 :ARG0 ( <pointer:15> they ) :ARG1 ( <pointer:16> person :quant ( <pointer:17> about :op1 40000 ) ) :time ( <pointer:18> strike-out-07 :ARG0 ( <pointer:19> person :wiki <lit> Ryan Ryan </lit> :name ( <pointer:20> name :op1 <lit> Ryan </lit> ) ) :ARG1 ( <pointer:21> person :ord ( <pointer:22> ordinal-entity :value 5000 ) :ARG0-of ( <pointer:23> play-01 ) ) ) :location ( <pointer:24> there ) ) )  </g> [EOS]",Self-sufficiency is desirable for some.," They are looking for a way to regain their self-esteem. ,"
"<t> But Bin Ladin and his comrades had their own sources of support and training, and they received little or no assistance from the United States. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> know-01 :polarity - :ARG0 ( <pointer:2> i ) ) :snt2 ( <pointer:3> have-03 :ARG0 <pointer:2> :ARG1 ( <pointer:4> emotion :ARG1-of ( <pointer:5> mix-01 ) :topic ( <pointer:6> he ) ) ) :snt3 ( <pointer:7> contrast-01 :ARG1 ( <pointer:8> like-01 :ARG0 ( <pointer:9> i ) :ARG1 ( <pointer:10> he ) :frequency ( <pointer:11> sometimes ) ) :ARG2 ( <pointer:12> love-01 :ARG0 <pointer:9> :ARG1 ( <pointer:13> see-01 :ARG0 <pointer:9> :ARG1 ( <pointer:14> beat-01 :ARG0 ( <pointer:15> somebody ) :ARG1 <pointer:10> ) ) :time ( <pointer:16> time :ARG1-of ( <pointer:17> same-01 ) ) ) ) )  </g> [EOS]",The United States provided little or no assistance to Bin Ladin., Bin Ladin and his comrades had their own sources of support.  And
"<t> At 9:03, they would see another aircraft strike the World Trade Center. </t> <g> ( <pointer:0> leave-13 :ARG0 ( <pointer:1> cleanse-01 :ARG1 ( <pointer:2> politics ) :manner ( <pointer:3> process-02 :polarity - :ARG1 ( <pointer:4> impeach-01 ) ) ) :ARG1 ( <pointer:5> burden-01 :ARG1 ( <pointer:6> person :wiki <lit> Bill Clinton </lit> :name ( <pointer:7> name :op1 <lit> Clinton </lit> ) ) :mod ( <pointer:8> great ) :ARG1-of ( <pointer:9> serious-02 ) ) )  </g> [EOS]",They saw another airplane hit the World Trade Center at 9:03.," Another aircraft hit the World Trade Center at 9:03. , they"
