"At 9:03, they would see another aircraft strike the World Trade Center. [EOS]",They saw another airplane hit the World Trade Center at 9:03.,Another aircraft struck the World Trade Center at 9:03. I'm sure
"And uh, my parents and I had stopped many times in a little town called New Market, VA which was just a // little, // yeah it seemed like a halfway point. [EOS]","New Market, VA was the halfway point of our trips.","My parents and I had stopped in New Market, VA. I was at"
"Three minutes later, Sweeney was reconnected to the office and began relaying updates to the manager, Michael Woodward. [EOS]",The manager was given updates by Sweeney.,Sweeney was reconnected to the office and began relaying updates. I
Consider a study of the relationship of maternal employment to first graders' academic and social competence. [EOS],Consider a study of first graders' academic and social skills in relation to their mothers' employment. ,Consider a study of the relationship between maternal employment and first graders' academic competence.
"In the 95 paper, I extend Tuleja my sympathies. [EOS]",I am sorry for Tuleja.,I extend my sympathies to Tuleja in the 95 paper. Ob
impregnable Non-English speakers have been known to think this means inconceivable. [EOS],Some non-English speakers have misunderstood what it means.,Non-English speakers think that this means it's impossible. I'm not
"I said to him, Why? [EOS]","I asked him, for what reason?",I asked him why.  I said to the man? .The person questioned
"It has been suggested that SF include only those stories which would be invalidated without their scientific content;  that fiction which concerns science, scientists, and the impact of science on humans;  that which explores alternate existences (whether future, extraterrestrial, or only in characters' minds) based on facts and logical progression via scientific method. [EOS]",Some people think Science Fiction should necessarily espouse facts and logic rooted in the scientific method.,SF includes stories that are scientific.  and science fiction based on facts or logical
"I don't remember, but only, only a fractured collarbone, which I recommend to anyone that needs to break a bone, break a collarbone. [EOS]",I would recommend to break a collarbone of all bones. ,"I don't remember, but I recommend to anyone that needs a break. "
That nine minutes' notice before impact was the most the military would receive of any of the four hijackings. [EOS],"In all of the hijackings, the earliest notification the military would receive was nine minutes ahead of the crash.",The military only got nine minutes' notice before the impact. I'm not
I want him to beat my heart and beat my brain. [EOS],I want him to beat my heart and brain,"I want him to beat my brain and heart. Gee, I really"
"In Sarasota, Florida, the presidential motorcade was arriving at the Emma E. Booker Elementary School, where President Bush was to read to a class and talk about education. [EOS]","In Sarasota, Florida the President had arrived at a school.",President Bush was to read and talk about education at the Emma E. Booker Elementary School
"Narrative conversation also fosters language development and emergent literacy, which greatly ease the task of learning to read and write when children get to school. [EOS]",Certain styles of conversation makes it easier to teach children to eventually read and write. ,Narrative conversation helps children learn to read and write. The task of learning
"Well, some of them that uh, with your mother Marsha uh, I she was, I believe about 18 when I was born. [EOS]",I think your mother was still young when I was born.,I believe my mother was 18 when I got born. Illustrations of
