,premise,hypothesis,label
1335,<t> A white dog on a leash is walking in the water,The dog is on a leash and is walking out of the water </t>,1
1336,<t> A woman is playing the flute,The flute is being played by a woman </t>,0
1337,<t> Two dogs are walking slowly through a park,Two dogs are running quickly through a park </t>,1
1338,<t> A little boy is wearing a green soccer strip and is running on the grass,A child in a green and white sports uniform is resting on the grass </t>,1
1339,<t> A person is dancing in the rain,A man is singing into a microphone </t>,1
1340,<t> A woman is slicing a clove of garlic,A woman is washing a big pepper </t>,1
1341,<t> Someone is stirring noodles in the water,Someone is stirring food in the water </t>,0
1342,<t> A man is untying a shoe,A man is tying a shoe </t>,1
1343,<t> A bride with a black veil is looking down,A bride with a white veil is looking down </t>,1
1344,<t> The woman is adding sugar to the meat,A woman is adding spices to some meat </t>,0
1345,<t> The man is seasoning the sausages,The man is seasoning the meat </t>,0
1346,<t> Two pandas are lying together,Two panda bears are lying together </t>,0
1347,<t> A baby rhino is walking around a pen with its mother,A baby rhino and its mother are standing in a pen </t>,1
1348,<t> Two kids and a man are playing games at an arcade,Two kids and a woman are playing games at an arcade </t>,1
1349,<t> The man is talking about the telephone,The man is talking on the telephone </t>,1
1350,<t> A man is singing and playing the guitar,A man who is wearing headphones is opening a package  </t>,1
1351,<t> The woman is cleaning a shrimp,Someone is cleaning an animal </t>,0
1352,<t> A dog is chasing a ball through dirt,A dog is catching a ball </t>,0
1353,<t> A man is playing a harp,The man is playing a harp </t>,0
1354,<t> A monkey is wading through a marsh,A monkey is wading through a river </t>,1
1355,<t> The man is singing heartily and playing the guitar,The man is singing and playing the guitar </t>,0
1356,<t> People are on a beach full of sand by the ocean and are enjoying a sunny day,A bunch of people is on the shore </t>,0
1357,<t> A dog is chasing a ball in the grass,A ball is being chased by a dog on the grass </t>,0
1358,<t> A shirtless man is posing with a girl who is hiking in a park,A man without a shirt is posing with the arms spread near a woman </t>,0
1359,<t> A man is not playing a guitar,A famous singer is dancing on the ceiling </t>,1
1360,<t> Different things from a war are being shown to some people by a veteran,Three friends are making faces for the camera </t>,1
1361,<t> A child in orange is playing outdoors with a snowball,A kid in orange is playing outside with a snowball </t>,0
1362,<t> Four boys are kneeling next to each other in front of a ball,The young boys are not posing with a green soccer ball in a park </t>,1
1363,<t> A white cat perched on a small wooden cabinet is looking outside the window,The cat perched on the table is looking curiously out the window </t>,0
1364,<t> A woman in a yellow dyed shirt is surfing on a pink surfboard,A surfer is riding the wave </t>,0
1365,<t> A small dog is chasing a large brown cow,A dog is walking away from the tail of an animal in the grass </t>,1
1366,<t> Three hikers are standing on a mountainside and looking at the view with a pair of binoculars,Three men are sitting on a hill and looking at the mountains and sky </t>,1
1367,<t> A woman is dancing,A man is puking </t>,1
1368,<t> A group of women is playing with a ball on the beach,A group of men is playing soccer on the beach </t>,1
1369,<t> A man is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,A woman is showing a small dog to an infant </t>,1
1370,<t> Men are running a race,Racers are running down a track </t>,1
1371,<t> A man is playing flute,A man is playing soccer </t>,1
1372,<t> Some people are singing,A few people are singing </t>,0
1373,<t> A dog is chasing a ball,The dog is not catching a blue ball </t>,1
1374,<t> The man is standing on a rocky mountain and gray clouds are in the background,"The man is standing on a mountain, which is rocky, and gray clouds are in the background </t>",0
1375,<t> A man is making a speech on a podium,A man is speaking on a podium </t>,0
1376,<t> The woman is dancing,The lady is dancing </t>,0
1377,<t> A man is playing a harp,A harp is being played by a man </t>,0
1378,<t> A man is escaping a rising swamp,A man is coming out of the water </t>,1
1379,<t> A man is tanking on a stage in front of a crowd,A man is speaking on a stage </t>,1
1380,<t> A man is riding a motorbike in the event related to motocross,A person is riding a motorbike in the event related to motocross </t>,0
1381,"<t> Four middle eastern children, three girls and one boy, are climbing on the grotto with a pink interior",A group of kids is playing on a colorful structure </t>,0
1382,<t> A man is jumping off a low wall,A man is jumping a wall </t>,0
1383,<t> A man is riding a motorcycle,A man is diving off a rock </t>,1
1384,<t> A bird is fiercely flapping its wings on the water,A brown duck with a green head is flapping its wings in the water </t>,1
1385,<t> A girl is exercising,A man is doing exercise </t>,1
1386,<t> A young oriental girl is standing above the crowd and is playing with a pinwheel,A young oriental girl is standing above people and is playing with a pinwheel </t>,0
1387,<t> A man is on a ship in front of the sunset,A man is on a boat in front of the sunset </t>,0
1388,<t> A man is jumping rope in a field,A man is jumping rope outside </t>,0
1389,<t> A man in a purple hat is climbing a rocky wall with bare hands,A rocky wall is climbed by a man in a purple hat with bare hands </t>,0
1390,<t> There is no veteran showing things from a war to some people,A large man is sitting in a military accessories store </t>,1
1391,<t> A man is talking,A man is dancing </t>,1
1392,<t> People are walking outside the building that has several murals on it,Several people are in front of a colorful building </t>,0
1393,<t> A man is cooking a snake,The man is dropping sliced cucumbers into water </t>,1
1394,<t> The snowboarder is leaping over white snow,A person who is practicing snowboarding jumps into the air </t>,0
1395,<t> The herd of caribous is crossing a road quickly,The herd of caribous is crossing a road </t>,0
1396,<t> A brown and white dog with a brown and black bandanna is quickly running ,A brown and white dog with a brown and black bandanna is running very fast </t>,0
1397,<t> A woman is playing with two young boys at a park,A lady is standing near three children </t>,1
1398,<t> A woman is petting a dog near a stone trail,A woman is petting a dog near a stone path </t>,0
1399,<t> The dog in the dyed red vest is running in the field,The dog in the red vest is running in the field </t>,0
1400,<t> A lady is wearing a black dress and is carrying a white cross,A lady is dressed in black and is carrying a white cross </t>,0
1401,<t> The man is swimming in a body of water near a waterfall,The man is standing in a body of water near a waterfall </t>,1
1402,<t> A man is outside and is throwing blades at a close target,The man is hurling knives at a tree </t>,1
1403,<t> A man is skateboarding on a half pipe,A girl is skateboarding on a half pipe </t>,1
1404,<t> One bearded man is standing by a shopping cart and is holding a cardboard sign,A man is holding a sign and is seeking money </t>,1
1405,<t> A dog is running on concrete and is holding a blue ball,A dog is running on concrete and is holding a ball </t>,0
1406,<t> A little girl is peddling a scooter,A small tree is being eaten by a baby elephant </t>,1
1407,<t> An inflatable crocodile is being pushed by two kids in a pool,Two kids are pushing an inflatable crocodile in a pool </t>,0
1408,<t> Two small boys dressed in tuxedos are sitting on a red carpeted floor,Some boys being dressed with a carpet are sitting on two red tuxedos  </t>,1
1409,<t> A man is jumping a wall,A man is jumping onto a wall which is low </t>,1
1410,<t> A malnourished looking dog is standing on its hind legs and preparing to jump,The malnourished looking dog is standing on its hind legs and is preparing to jump </t>,0
1411,<t> A blond kid in green is sitting on a swing,A blonde boy in green is sitting on a swing </t>,0
1412,<t> A man is jumping onto a low wall,A man is jumping a wall </t>,1
1413,<t> A woman is scrubbing a zucchini with a brush for vegetables,A person is scrubbing a zucchini </t>,0
1414,<t> A horse is racing,There is no dog racing on a track </t>,1
1415,<t> A man on a motorcycle is turning around a corner,A man on a motorcycle is going around a corner </t>,0
1416,<t> The woman is putting makeup on the man,A woman is painting a man's face </t>,0
1417,<t> The black bird is not sitting in a leafless tree,A black bird is sitting on a dead tree </t>,1
